,id,id_str,screen_name,location,description,url,followers_count,friends_count,listed_count,created_at,favourites_count,verified,statuses_count,lang,status,default_profile,default_profile_image,has_extended_profile,name,bot
60,2567065662,2567065662,bot_things,,by @dbaker_h // avatar courtesy of @GenerateAFace,,173,5,21,Sat Jun 14 13:05:30 +0000 2014,5,False,3497,en,"{'created_at': 'Wed Jan 06 10:16:57 +0000 2016', 'id': 684680043604230144, 'id_str': '684680043604230144', 'text': 'bot bookish', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}, 'source': '<a href=""https://twitter.com/bot_things"" rel=""nofollow"">bot_things</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 1, 'favorite_count': 2, 'favorited': False, 'retweeted': False, 'lang': 'en'}",False,False,False,botbot,1
61,2580734636,2580734636,OrangeYoshiOne,,go subscribe to my channel http://t.co/tMLNHqUGp9,,67,242,7,Sat Jun 21 16:51:10 +0000 2014,45,False,470,en,"{'created_at': 'Tue Nov 22 07:01:42 +0000 2016', 'id': 800957408990228480, 'id_str': '800957408990228480', 'text': 'guys im fanilly back', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}",False,False,False,Yoshi,1
62,2612261960,2612261960,congressedits,,I’m a bot that tweets anonymous Wikipedia edits that are made from IP addresses in the US Congress. You can find the code at https://t.co/za1ETfrhJk,https://t.co/9VX5jhxveA,38216,68,777,Tue Jul 08 20:12:42 +0000 2014,60,False,1393,en,"{'created_at': 'Sat Mar 11 00:00:42 +0000 2017', 'id': 840351738834100228, 'id_str': '840351738834100228', 'text': 'PSA: @bankedits is a new @congressedits style Twitter bot that tracks anonymous edits to Wikipedia from large banking institutions.', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'bankedits', 'name': 'bank-edits', 'id': 836897939461144577, 'id_str': '836897939461144577', 'indices': [5, 15]}, {'screen_name': 'congressedits', 'name': 'congress-edits', 'id': 2612261960, 'id_str': '2612261960', 'indices': [25, 39]}], 'urls': []}, 'source': '<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 37, 'favorite_count': 43, 'favorited': False, 'retweeted': False, 'lang': 'en'}",False,False,False,congress-edits,1
63,2654817222,2654817222,oiledits,,I’m a bot that tweets anonymous Wikipedia edits made from the IPs of oil companies and defense contractors. Based on @congressedits.,http://t.co/3e7NaZr4NI,1229,83,49,Thu Jul 17 20:35:23 +0000 2014,21,False,614,en,"{'created_at': 'Tue Mar 01 01:32:17 +0000 2016', 'id': 704479338113187840, 'id_str': '704479338113187840', 'text': ""@Grarak you're doing god's work, grarak"", 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Grarak', 'name': 'Willi Ye', 'id': 395801714, 'id_str': '395801714', 'indices': [0, 7]}], 'urls': []}, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_status_id': 704451668470075392, 'in_reply_to_status_id_str': '704451668470075392', 'in_reply_to_user_id': 395801714, 'in_reply_to_user_id_str': '395801714', 'in_reply_to_screen_name': 'Grarak', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}",False,False,False,oil-edits,1
64,2668592653,2668592653,LSystemBot,,http://t.co/4PHOPJ3bDL,https://t.co/5QM83xZ6ax,2003,0,167,Tue Jul 22 06:13:23 +0000 2014,54,False,39446,en,"{'created_at': 'Tue Mar 14 01:15:03 +0000 2017', 'id': 841457615271948289, 'id_str': '841457615271948289', 'text': '{""start"":""FRF"",""rules"":{""F"":""-YY"",""X"":""XFY+"",""Y"":""[F]XR""},""a"":84,""iter"":5} https://t.co/SwRBz2Oo8r', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 841457612776394752, 'id_str': '841457612776394752', 'indices': [75, 98], 'media_url': 'http://pbs.twimg.com/media/C611PZcV0AA0ZyH.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C611PZcV0AA0ZyH.jpg', 'url': 'https://t.co/SwRBz2Oo8r', 'display_url': 'pic.twitter.com/SwRBz2Oo8r', 'expanded_url': 'https://twitter.com/LSystemBot/status/841457615271948289/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1024, 'h': 512, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 340, 'resize': 'fit'}, 'large': {'w': 1024, 'h': 512, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 841457612776394752, 'id_str': '841457612776394752', 'indices': [75, 98], 'media_url': 'http://pbs.twimg.com/media/C611PZcV0AA0ZyH.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C611PZcV0AA0ZyH.jpg', 'url': 'https://t.co/SwRBz2Oo8r', 'display_url': 'pic.twitter.com/SwRBz2Oo8r', 'expanded_url': 'https://twitter.com/LSystemBot/status/841457615271948289/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1024, 'h': 512, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 340, 'resize': 'fit'}, 'large': {'w': 1024, 'h': 512, 'resize': 'fit'}}}]}, 'source': '<a href=""https://github.com/Objelisks/lsystembot"" rel=""nofollow"">LSystemBot</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",False,False,False,LSystemBot 2.0,1
65,2713246598,2713246598,tldr_bot,In a secret robot base.,I am programmed to tweet the news in a condensed version so you don't actually have to read it. #news #breakingnews #media,http://t.co/NcBovTnTkX,15,159,2,Thu Aug 07 00:04:40 +0000 2014,0,False,525,en,"{'created_at': 'Mon Sep 01 17:35:52 +0000 2014', 'id': 506495667687026690, 'id_str': '506495667687026690', 'text': 'RT @ClickHole: RT if you are working today. #LaborDay', 'truncated': False, 'entities': {'hashtags': [{'text': 'LaborDay', 'indices': [44, 53]}], 'symbols': [], 'user_mentions': [{'screen_name': 'ClickHole', 'name': 'ClickHole', 'id': 2377815434, 'id_str': '2377815434', 'indices': [3, 13]}], 'urls': []}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweeted_status': {'created_at': 'Mon Sep 01 17:30:09 +0000 2014', 'id': 506494231859298304, 'id_str': '506494231859298304', 'text': 'RT if you are working today. #LaborDay', 'truncated': False, 'entities': {'hashtags': [{'text': 'LaborDay', 'indices': [29, 38]}], 'symbols': [], 'user_mentions': [], 'urls': []}, 'source': '<a href=""https://ads.twitter.com"" rel=""nofollow"">Twitter Ads</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 54, 'favorite_count': 29, 'favorited': False, 'retweeted': False, 'lang': 'en'}, 'is_quote_status': False, 'retweet_count': 54, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}",False,False,False,Smug Robot,1
66,2766206647,2766206647,WrongRobot,,I am a robot who trys to correct your mistakes. Currently educating people on how to spell the word definitely. (Created by: @LukeBro),,15,3,2,Mon Aug 25 12:15:04 +0000 2014,721,False,854,en,"{'created_at': 'Thu Aug 28 00:24:53 +0000 2014', 'id': 504786663936393216, 'id_str': '504786663936393216', 'text': '@bvsvd_ If you put an A in ""definitely,"" then you\'re definitely wrong.', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}, 'source': '<a href=""http://twitter.com/WrongRobot"" rel=""nofollow"">You Messed With The Wrong Robot</a>', 'in_reply_to_status_id': 504781101249069057, 'in_reply_to_status_id_str': '504781101249069057', 'in_reply_to_user_id': 174759673, 'in_reply_to_user_id_str': '174759673', 'in_reply_to_screen_name': 'KENZ0X', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}",False,False,False,Definitely A Robot,1
67,2768374981,2768374981,ducknoteprice,,,,3,0,3,Mon Aug 25 23:17:59 +0000 2014,0,False,1050,en,"{'created_at': 'Fri Feb 26 17:01:15 +0000 2016', 'id': 703263569035526146, 'id_str': '703263569035526146', 'text': 'The average price of duckNote across all exchanges is 0.000085 USD', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}, 'source': '<a href=""http://l50.co/cryptobot"" rel=""nofollow"">Ducknote Price</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}",True,False,False,duckNote,1
68,2770883796,2770883796,Psykokwak_fr,,"Psykokwak est un étrange Pokémon mi-aquatique, mi-psy. Ce pauvre Pokémon a la migraine en permanence..",http://t.co/v3hthN8xiP,74,0,7,Tue Aug 26 19:12:22 +0000 2014,1,False,9057,fr,"{'created_at': 'Sun Sep 27 17:18:01 +0000 2015', 'id': 648184834528047104, 'id_str': '648184834528047104', 'text': 'Psyyyyko... kwaaaak !!', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}, 'source': '<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 1, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'pl'}",True,False,False,コダック-Psykokwak (Bot),1
69,2785658785,2785658785,badpng,,"PNG re-encoder. Message me images. I like line art and fields of solid color best (photos get me over-excited). Gfx by @mcclure111, bot by @thricedotted.",https://t.co/LHylc1kj6K,1813,0,173,Tue Sep 02 09:45:19 +0000 2014,5106,False,57061,en,"{'created_at': 'Mon Aug 01 13:34:21 +0000 2016', 'id': 760106396201340928, 'id_str': '760106396201340928', 'text': '@imgbotrays https://t.co/ortFg7HVne', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'imgbotrays', 'name': 'Img Rays', 'id': 719338264570826752, 'id_str': '719338264570826752', 'indices': [0, 11]}], 'urls': [], 'media': [{'id': 760106392623591425, 'id_str': '760106392623591425', 'indices': [12, 35], 'media_url': 'http://pbs.twimg.com/media/CoxwvKPVMAERM2F.png', 'media_url_https': 'https://pbs.twimg.com/media/CoxwvKPVMAERM2F.png', 'url': 'https://t.co/ortFg7HVne', 'display_url': 'pic.twitter.com/ortFg7HVne', 'expanded_url': 'https://twitter.com/badpng/status/760106396201340928/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 300, 'h': 300, 'resize': 'fit'}, 'large': {'w': 300, 'h': 300, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 300, 'h': 300, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 760106392623591425, 'id_str': '760106392623591425', 'indices': [12, 35], 'media_url': 'http://pbs.twimg.com/media/CoxwvKPVMAERM2F.png', 'media_url_https': 'https://pbs.twimg.com/media/CoxwvKPVMAERM2F.png', 'url': 'https://t.co/ortFg7HVne', 'display_url': 'pic.twitter.com/ortFg7HVne', 'expanded_url': 'https://twitter.com/badpng/status/760106396201340928/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 300, 'h': 300, 'resize': 'fit'}, 'large': {'w': 300, 'h': 300, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 300, 'h': 300, 'resize': 'fit'}}}]}, 'source': '<a href=""https://twitter.com/badpng"" rel=""nofollow"">badpng</a>', 'in_reply_to_status_id': 760106201581490177, 'in_reply_to_status_id_str': '760106201581490177', 'in_reply_to_user_id': 719338264570826752, 'in_reply_to_user_id_str': '719338264570826752', 'in_reply_to_screen_name': 'imgbotrays', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 4, 'favorite_count': 8, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'und'}",True,False,False,badpng bot,1
70,2791288752,2791288752,racismdetector,,BEEP BOOP WHITE PEOPLE,,0,0,5,Fri Sep 05 07:10:40 +0000 2014,183,False,1,en-gb,,False,False,False,Racism Detector Bot,1
71,2802530325,2802530325,AnoncoinPrice,,,http://t.co/j3kiA3KRKF,743,14,163,Fri Oct 03 19:02:50 +0000 2014,0,False,21164,en,"{'created_at': 'Tue Mar 14 01:09:24 +0000 2017', 'id': 841456193545654272, 'id_str': '841456193545654272', 'text': ""#Anoncoin/#ANC price now: $0.011187, that's -0.09% change in 1hour. 1.82% past day, and ? in the past week! #Bitcoin is $1230.44"", 'truncated': False, 'entities': {'hashtags': [{'text': 'Anoncoin', 'indices': [0, 9]}, {'text': 'ANC', 'indices': [10, 14]}, {'text': 'Bitcoin', 'indices': [108, 116]}], 'symbols': [], 'user_mentions': [], 'urls': []}, 'source': '<a href=""https://anoncoin.net"" rel=""nofollow"">AnoncoinPrice</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}",False,False,False,Anoncoin Price,1
72,2802867446,2802867446,pixelsorter,internet,created by @wayspurrchen. learn how to use me at http://t.co/YOSQRJhPkk!,http://t.co/YOSQRJhPkk,4198,3,313,Thu Sep 11 02:35:10 +0000 2014,15,False,158639,en,"{'created_at': 'Tue Mar 14 01:56:39 +0000 2017', 'id': 841468082522591232, 'id_str': '841468082522591232', 'text': '@botisionista: hi https://t.co/wOk0F0Wid1', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'botisionista', 'name': 'Botisimo', 'id': 832775859584929792, 'id_str': '832775859584929792', 'indices': [0, 13]}], 'urls': [], 'media': [{'id': 841468080815538176, 'id_str': '841468080815538176', 'indices': [18, 41], 'media_url': 'http://pbs.twimg.com/media/C61-wt7XAAATQ_k.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C61-wt7XAAATQ_k.jpg', 'url': 'https://t.co/wOk0F0Wid1', 'display_url': 'pic.twitter.com/wOk0F0Wid1', 'expanded_url': 'https://twitter.com/pixelsorter/status/841468082522591232/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 500, 'h': 403, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 500, 'h': 403, 'resize': 'fit'}, 'medium': {'w': 500, 'h': 403, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 841468080815538176, 'id_str': '841468080815538176', 'indices': [18, 41], 'media_url': 'http://pbs.twimg.com/media/C61-wt7XAAATQ_k.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C61-wt7XAAATQ_k.jpg', 'url': 'https://t.co/wOk0F0Wid1', 'display_url': 'pic.twitter.com/wOk0F0Wid1', 'expanded_url': 'https://twitter.com/pixelsorter/status/841468082522591232/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 500, 'h': 403, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 500, 'h': 403, 'resize': 'fit'}, 'medium': {'w': 500, 'h': 403, 'resize': 'fit'}}}]}, 'source': '<a href=""http://www.glitchet.com/pixelsorter"" rel=""nofollow"">PixelSorter</a>', 'in_reply_to_status_id': 841467203467780098, 'in_reply_to_status_id_str': '841467203467780098', 'in_reply_to_user_id': 832775859584929792, 'in_reply_to_user_id_str': '832775859584929792', 'in_reply_to_screen_name': 'botisionista', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'und'}",True,False,False,Pixel Sorter,1
73,2808482336,2808482336,ClipArtBot,,"Tweet a picture at me and I'll reply with an improved version! Bot by @_Ninji, art from http://t.co/vUU2SFoL66 [Temporarily broken due to Twitter rate limits!]",,1286,1,116,Sun Sep 14 01:31:34 +0000 2014,0,False,62864,en,"{'created_at': 'Tue Mar 14 01:36:10 +0000 2017', 'id': 841462926749908992, 'id_str': '841462926749908992', 'text': ""@CommonsBot Nifty! I've made your artwork 78.4% spiffier. See you soon! https://t.co/81MpXH39zK"", 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'CommonsBot', 'name': 'CommonsBot', 'id': 2892078532, 'id_str': '2892078532', 'indices': [0, 11]}], 'urls': [], 'media': [{'id': 841462924078125057, 'id_str': '841462924078125057', 'indices': [72, 95], 'media_url': 'http://pbs.twimg.com/media/C616EjlWkAECZXL.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C616EjlWkAECZXL.jpg', 'url': 'https://t.co/81MpXH39zK', 'display_url': 'pic.twitter.com/81MpXH39zK', 'expanded_url': 'https://twitter.com/ClipArtBot/status/841462926749908992/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 170, 'h': 500, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 170, 'h': 500, 'resize': 'fit'}, 'large': {'w': 170, 'h': 500, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 841462924078125057, 'id_str': '841462924078125057', 'indices': [72, 95], 'media_url': 'http://pbs.twimg.com/media/C616EjlWkAECZXL.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C616EjlWkAECZXL.jpg', 'url': 'https://t.co/81MpXH39zK', 'display_url': 'pic.twitter.com/81MpXH39zK', 'expanded_url': 'https://twitter.com/ClipArtBot/status/841462926749908992/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 170, 'h': 500, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 170, 'h': 500, 'resize': 'fit'}, 'large': {'w': 170, 'h': 500, 'resize': 'fit'}}}]}, 'source': '<a href=""http://treeki.rustedlogic.net/placeholder"" rel=""nofollow"">Clip Artist</a>', 'in_reply_to_status_id': 841462810513149952, 'in_reply_to_status_id_str': '841462810513149952', 'in_reply_to_user_id': 2892078532, 'in_reply_to_user_id_str': '2892078532', 'in_reply_to_screen_name': 'CommonsBot', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 1, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",True,False,False,Clip Art Bot,1
74,2821811304,2821811304,iknowwwright,i know right?,i know right? #wowwwnetwork,,603,830,18,Sat Sep 20 12:53:13 +0000 2014,2,False,93873,en,"{'created_at': 'Wed Jul 01 00:32:24 +0000 2015', 'id': 616041629883863041, 'id_str': '616041629883863041', 'text': '@AytunKaanCoban I know right?', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'AytunKaanCoban', 'name': 'Leon', 'id': 439623705, 'id_str': '439623705', 'indices': [0, 15]}], 'urls': []}, 'source': '<a href=""http://iknowright.com/"" rel=""nofollow"">I Know Right?</a>', 'in_reply_to_status_id': 616041626948005892, 'in_reply_to_status_id_str': '616041626948005892', 'in_reply_to_user_id': 439623705, 'in_reply_to_user_id_str': '439623705', 'in_reply_to_screen_name': 'AytunKaanCoban', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 1, 'favorited': False, 'retweeted': False, 'lang': 'en'}",True,False,False,i know right?,1
75,2836032643,2836032643,plzrevisit,,Tweet me an image and I'll glitch it using http://t.co/fOUAcVPdjs. Complaints: @beaugunderson,,268,99,56,Tue Sep 30 21:27:53 +0000 2014,0,False,5099,en,"{'created_at': 'Tue Dec 09 04:09:40 +0000 2014', 'id': 542169182637670401, 'id_str': '542169182637670401', 'text': '✨ @Cubes300 http://t.co/obVde6dIEf', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'cubes300', 'name': '圖案', 'id': 3231317821, 'id_str': '3231317821', 'indices': [2, 11]}], 'urls': [], 'media': [{'id': 542169182562185216, 'id_str': '542169182562185216', 'indices': [12, 34], 'media_url': 'http://pbs.twimg.com/media/B4Yr_77IcAAPnlN.png', 'media_url_https': 'https://pbs.twimg.com/media/B4Yr_77IcAAPnlN.png', 'url': 'http://t.co/obVde6dIEf', 'display_url': 'pic.twitter.com/obVde6dIEf', 'expanded_url': 'https://twitter.com/plzrevisit/status/542169182637670401/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 340, 'h': 340, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 600, 'h': 600, 'resize': 'fit'}, 'large': {'w': 600, 'h': 600, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 542169182562185216, 'id_str': '542169182562185216', 'indices': [12, 34], 'media_url': 'http://pbs.twimg.com/media/B4Yr_77IcAAPnlN.png', 'media_url_https': 'https://pbs.twimg.com/media/B4Yr_77IcAAPnlN.png', 'url': 'http://t.co/obVde6dIEf', 'display_url': 'pic.twitter.com/obVde6dIEf', 'expanded_url': 'https://twitter.com/plzrevisit/status/542169182637670401/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 340, 'h': 340, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 600, 'h': 600, 'resize': 'fit'}, 'large': {'w': 600, 'h': 600, 'resize': 'fit'}}}]}, 'source': '<a href=""http://beaugunderson.com/plz-revisit/"" rel=""nofollow"">Plz Revisit</a>', 'in_reply_to_status_id': 542169156422877184, 'in_reply_to_status_id_str': '542169156422877184', 'in_reply_to_user_id': 2477799842, 'in_reply_to_user_id_str': '2477799842', 'in_reply_to_screen_name': 'ChiefCube', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 2, 'favorite_count': 9, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'und'}",True,False,False,Plz Revisit,1
76,2855346988,2855346988,Yolowbot,,,,1186,1774,3,Sat Nov 01 18:02:36 +0000 2014,0,False,85162,fr,"{'created_at': 'Mon Aug 31 21:49:50 +0000 2015', 'id': 638468765622120448, 'id_str': '638468765622120448', 'text': 'GO RT ET LE YOLO VAINCRA\nGO RT AND THE YOLO WILL WIN', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 2, 'favorited': False, 'retweeted': False, 'lang': 'en'}",True,False,False,Yolowbot,1
